IPProto,SrcIP,SrcPort,DstIp,DstPort,UID,App,PackageName,Proto,Status,Info,BytesSent,BytesRcvd,PktsSent,PktsRcvd,FirstSeen,LastSeen
17,10.215.173.1,54924,10.215.173.2,53,10145,TikTok,com.zhiliaoapp.musically,DNS,Zamknij,sf16-teko.tiktokcdn-eu.com,72,299,1,1,2025-08-24T16:41:08.422+02:00,2025-08-24T16:41:08.468+02:00
6,10.215.173.1,47864,213.158.199.80,443,10145,TikTok,com.zhiliaoapp.musically,HTTPS,Błąd,sf16-teko.tiktokcdn-eu.com,113040,22559247,1455,2736,2025-08-24T16:41:08.479+02:00,2025-08-24T16:44:01.302+02:00
17,10.215.173.1,48924,10.215.173.2,53,10238,Usługi Google Play,com.google.android.gms,DNS,Zamknij,play.googleapis.com,65,129,1,1,2025-08-24T16:41:09.050+02:00,2025-08-24T16:41:09.075+02:00
17,10.215.173.1,60017,216.239.36.223,443,10238,Usługi Google Play,com.google.android.gms,QUIC,Zamknij,play.googleapis.com,25856,8251,47,46,2025-08-24T16:41:09.095+02:00,2025-08-24T16:41:13.962+02:00
17,10.215.173.1,41529,10.215.173.2,53,10210,WhatsApp,com.whatsapp,DNS,Zamknij,g.whatsapp.net,60,99,1,1,2025-08-24T16:41:09.224+02:00,2025-08-24T16:41:09.241+02:00
6,10.215.173.1,44800,185.60.217.54,443,10210,WhatsApp,com.whatsapp,TCP,Zamknij,g.whatsapp.net,2542,1830,24,23,2025-08-24T16:41:09.285+02:00,2025-08-24T16:41:35.532+02:00
17,10.215.173.1,40554,216.239.38.135,443,10255,Mapy,com.google.android.apps.maps,QUIC,Zamknij,,15170,24084,31,33,2025-08-24T16:41:11.136+02:00,2025-08-24T16:41:11.872+02:00
17,10.215.173.1,56970,10.215.173.2,53,10255,Mapy,com.google.android.apps.maps,DNS,Zamknij,mobilemaps-pa-gz.googleapis.com,77,93,1,1,2025-08-24T16:41:11.149+02:00,2025-08-24T16:41:11.187+02:00
6,10.215.173.1,56410,216.239.38.135,443,10255,Mapy,com.google.android.apps.maps,HTTPS,Zamknij,mobilemaps-pa-gz.googleapis.com,2251,5698,8,6,2025-08-24T16:41:11.152+02:00,2025-08-24T16:41:14.441+02:00
17,10.215.173.1,35683,10.215.173.2,53,10104,Konto Samsung,com.osp.app.signin,DNS,Zamknij,api.account.samsung.com,69,176,1,1,2025-08-24T16:41:11.363+02:00,2025-08-24T16:41:11.404+02:00
6,10.215.173.1,49266,143.204.215.49,443,10104,Konto Samsung,com.osp.app.signin,HTTPS,Zamknij,api.account.samsung.com,1251,5742,9,10,2025-08-24T16:41:11.421+02:00,2025-08-24T16:41:39.947+02:00
6,10.215.173.1,56418,216.239.38.135,443,10255,Mapy,com.google.android.apps.maps,HTTPS,Zamknij,mobilemaps-pa-gz.googleapis.com,2219,5698,8,6,2025-08-24T16:41:11.457+02:00,2025-08-24T16:41:14.440+02:00
6,10.215.173.1,56422,216.239.38.135,443,10255,Mapy,com.google.android.apps.maps,HTTPS,Zamknij,mobilemaps-pa-gz.googleapis.com,2155,5700,8,6,2025-08-24T16:41:11.499+02:00,2025-08-24T16:41:14.440+02:00
17,10.215.173.1,42046,10.215.173.2,53,10145,TikTok,com.zhiliaoapp.musically,DNS,Zamknij,api16-normal-useast5.tiktokv.us,77,367,1,1,2025-08-24T16:41:11.903+02:00,2025-08-24T16:41:11.936+02:00
17,10.215.173.1,24177,10.215.173.2,53,10145,TikTok,com.zhiliaoapp.musically,DNS,Zamknij,api16-normal-c-alisg.tiktokv.com,78,380,1,1,2025-08-24T16:41:11.911+02:00,2025-08-24T16:41:11.950+02:00
6,10.215.173.1,52732,95.101.61.204,443,10145,TikTok,com.zhiliaoapp.musically,HTTPS,Zamknij,api16-normal-c-alisg.tiktokv.com,6334,10385,32,31,2025-08-24T16:41:11.965+02:00,2025-08-24T16:43:15.909+02:00
6,10.215.173.1,37652,23.219.36.231,443,10145,TikTok,com.zhiliaoapp.musically,HTTPS,Zamknij,api16-normal-useast5.tiktokv.us,6285,7911,32,28,2025-08-24T16:41:11.984+02:00,2025-08-24T16:43:15.828+02:00
6,10.215.173.1,37662,23.219.36.231,443,10145,TikTok,com.zhiliaoapp.musically,HTTPS,Zamknij,api16-normal-useast5.tiktokv.us,977,3754,9,8,2025-08-24T16:41:12.138+02:00,2025-08-24T16:41:34.974+02:00
17,10.215.173.1,37746,216.239.36.223,443,10238,Usługi Google Play,com.google.android.gms,QUIC,Zamknij,play.googleapis.com,14581,6137,21,24,2025-08-24T16:41:12.200+02:00,2025-08-24T16:41:14.202+02:00
17,10.215.173.1,18779,10.215.173.2,53,10253,YouTube,com.google.android.youtube,DNS,Zamknij,youtubei.googleapis.com,69,149,1,1,2025-08-24T16:41:12.260+02:00,2025-08-24T16:41:12.295+02:00
17,10.215.173.1,57636,10.215.173.2,53,10253,YouTube,com.google.android.youtube,DNS,Zamknij,i.ytimg.com,57,169,1,1,2025-08-24T16:41:12.278+02:00,2025-08-24T16:41:12.331+02:00
17,10.215.173.1,33454,142.250.186.202,443,10253,YouTube,com.google.android.youtube,QUIC,Zamknij,youtubei.googleapis.com,9677,9483,19,18,2025-08-24T16:41:12.516+02:00,2025-08-24T16:41:13.212+02:00
17,10.215.173.1,50294,142.250.203.214,443,10253,YouTube,com.google.android.youtube,QUIC,Zamknij,i.ytimg.com,5976,9676,14,13,2025-08-24T16:41:12.526+02:00,2025-08-24T16:41:13.044+02:00
17,10.215.173.1,38575,10.215.173.2,53,10253,YouTube,com.google.android.youtube,DNS,Zamknij,youtubei.googleapis.com,69,149,1,1,2025-08-24T16:41:12.538+02:00,2025-08-24T16:41:12.581+02:00
17,10.215.173.1,7542,10.215.173.2,53,10253,YouTube,com.google.android.youtube,DNS,Zamknij,i.ytimg.com,57,169,1,1,2025-08-24T16:41:12.549+02:00,2025-08-24T16:41:12.635+02:00
6,10.215.173.1,46432,142.250.203.138,443,10253,YouTube,com.google.android.youtube,HTTPS,Zamknij,youtubei.googleapis.com,2179,5715,8,7,2025-08-24T16:41:12.590+02:00,2025-08-24T16:41:16.758+02:00
6,10.215.173.1,44394,216.58.215.118,443,10253,YouTube,com.google.android.youtube,HTTPS,Zamknij,i.ytimg.com,2175,7050,9,7,2025-08-24T16:41:12.706+02:00,2025-08-24T16:41:16.758+02:00
17,10.215.173.1,52140,216.239.36.223,443,10238,Usługi Google Play,com.google.android.gms,QUIC,Zamknij,play.googleapis.com,8088,5189,13,15,2025-08-24T16:41:13.315+02:00,2025-08-24T16:41:13.524+02:00
17,10.215.173.1,40619,216.239.36.223,443,10238,Usługi Google Play,com.google.android.gms,QUIC,Zamknij,play.googleapis.com,8186,5262,13,14,2025-08-24T16:41:14.243+02:00,2025-08-24T16:41:14.467+02:00
17,10.215.173.1,52134,10.215.173.2,53,10145,TikTok,com.zhiliaoapp.musically,DNS,Zamknij,reqhfg-dlsdk.appsflyersdk.com,75,139,1,1,2025-08-24T16:41:15.664+02:00,2025-08-24T16:41:15.696+02:00
6,10.215.173.1,47476,143.204.214.100,443,10145,TikTok,com.zhiliaoapp.musically,HTTPS,Zamknij,reqhfg-dlsdk.appsflyersdk.com,1628,5873,10,10,2025-08-24T16:41:15.711+02:00,2025-08-24T16:42:15.955+02:00
6,10.215.173.1,37610,185.60.217.13,443,10303,Messenger,com.facebook.orca,HTTPS,Zamknij,edge-mqtt.facebook.com,2321,886,13,9,2025-08-24T16:41:19.487+02:00,2025-08-24T16:41:35.371+02:00
6,10.215.173.1,55230,185.60.217.29,5222,10303,Messenger,com.facebook.orca,TCP,Zamknij,chat-e2ee.facebook.com,3244,986,19,12,2025-08-24T16:41:19.554+02:00,2025-08-24T16:41:35.371+02:00
17,10.215.173.1,28008,10.215.173.2,53,10145,TikTok,com.zhiliaoapp.musically,DNS,Zamknij,frontier16-normal-no1a.tiktokv.eu,79,370,1,1,2025-08-24T16:41:19.642+02:00,2025-08-24T16:41:19.747+02:00
6,10.215.173.1,45128,23.207.210.95,443,10145,TikTok,com.zhiliaoapp.musically,HTTPS,Zamknij,frontier16-normal-no1a.tiktokv.eu,7649,8354,23,23,2025-08-24T16:41:19.831+02:00,2025-08-24T16:43:23.146+02:00
6,10.215.173.1,42334,185.60.217.35,443,10303,Messenger,com.facebook.orca,HTTPS,Zamknij,www.facebook.com,2636,4172,12,10,2025-08-24T16:41:20.254+02:00,2025-08-24T16:41:35.371+02:00
17,10.215.173.1,14467,10.215.173.2,53,10303,Messenger,com.facebook.orca,DNS,Zamknij,www.facebook.com,62,107,1,1,2025-08-24T16:41:20.419+02:00,2025-08-24T16:41:20.444+02:00
17,10.215.173.1,42876,10.215.173.2,53,10145,TikTok,com.zhiliaoapp.musically,DNS,Zamknij,sf16-tiktok-im-scp-sign.tiktokcdn-eu.com,86,215,1,1,2025-08-24T16:41:20.422+02:00,2025-08-24T16:41:20.444+02:00
6,10.215.173.1,47428,213.158.199.81,443,10145,TikTok,com.zhiliaoapp.musically,HTTPS,Zamknij,sf16-tiktok-im-scp-sign.tiktokcdn-eu.com,817,3037,7,7,2025-08-24T16:41:20.450+02:00,2025-08-24T16:41:20.562+02:00
6,10.215.173.1,47434,213.158.199.81,443,10145,TikTok,com.zhiliaoapp.musically,HTTPS,Zamknij,sf16-tiktok-im-scp-sign.tiktokcdn-eu.com,3782,60728,30,26,2025-08-24T16:41:20.458+02:00,2025-08-24T16:42:20.958+02:00
6,10.215.173.1,47444,213.158.199.81,443,10145,TikTok,com.zhiliaoapp.musically,TLS,Zamknij,sf16-tiktok-im-scp-sign.tiktokcdn-eu.com,100,88,2,2,2025-08-24T16:41:20.500+02:00,2025-08-24T16:41:20.562+02:00
6,10.215.173.1,47450,213.158.199.81,443,10145,TikTok,com.zhiliaoapp.musically,TLS,Zamknij,sf16-tiktok-im-scp-sign.tiktokcdn-eu.com,100,88,2,2,2025-08-24T16:41:20.510+02:00,2025-08-24T16:41:20.562+02:00
17,10.215.173.1,58224,10.215.173.2,53,10145,TikTok,com.zhiliaoapp.musically,DNS,Zamknij,reqhfg-conversions.appsflyersdk.com,81,145,1,1,2025-08-24T16:41:20.768+02:00,2025-08-24T16:41:20.787+02:00
6,10.215.173.1,38154,108.138.24.124,443,10145,TikTok,com.zhiliaoapp.musically,HTTPS,Zamknij,reqhfg-conversions.appsflyersdk.com,5239,5781,9,9,2025-08-24T16:41:20.792+02:00,2025-08-24T16:42:20.958+02:00
17,10.215.173.1,56467,10.215.173.2,53,10145,TikTok,com.zhiliaoapp.musically,DNS,Zamknij,reqhfg-gcdsdk.appsflyersdk.com,76,140,1,1,2025-08-24T16:41:21.026+02:00,2025-08-24T16:41:21.051+02:00
6,10.215.173.1,40500,13.32.23.202,443,10145,TikTok,com.zhiliaoapp.musically,HTTPS,Zamknij,reqhfg-gcdsdk.appsflyersdk.com,1497,6059,11,11,2025-08-24T16:41:21.056+02:00,2025-08-24T16:41:23.767+02:00
17,10.215.173.1,33737,10.215.173.2,53,10390,Prywatność w reklamach,com.google.android.adservices.api,DNS,Zamknij,aps-webhandler.appsflyer.com,74,138,1,1,2025-08-24T16:41:22.198+02:00,2025-08-24T16:41:22.250+02:00
6,10.215.173.1,55140,52.222.136.4,443,10390,Prywatność w reklamach,com.google.android.adservices.api,HTTPS,Zamknij,aps-webhandler.appsflyer.com,1445,6268,9,9,2025-08-24T16:41:22.270+02:00,2025-08-24T16:41:22.788+02:00
17,10.215.173.1,47245,10.215.173.2,53,10390,Prywatność w reklamach,com.google.android.adservices.api,DNS,Zamknij,privacy-sandbox.appsflyersdk.com,78,142,1,1,2025-08-24T16:41:22.848+02:00,2025-08-24T16:41:22.867+02:00
6,10.215.173.1,41980,108.138.26.9,443,10390,Prywatność w reklamach,com.google.android.adservices.api,HTTPS,Zamknij,privacy-sandbox.appsflyersdk.com,1508,6663,10,10,2025-08-24T16:41:22.873+02:00,2025-08-24T16:42:25.959+02:00
6,10.215.173.1,56368,185.60.217.33,5222,10274,Facebook,com.facebook.katana,TCP,Zamknij,chat-e2ee-mini.facebook.com,2790,819,14,13,2025-08-24T16:41:23.040+02:00,2025-08-24T16:41:29.242+02:00
6,10.215.173.1,53070,216.239.36.223,443,10233,Sklep Google Play,com.android.vending,HTTPS,Zamknij,play.googleapis.com,2691,2235,9,9,2025-08-24T16:41:23.371+02:00,2025-08-24T16:41:23.563+02:00
17,10.215.173.1,5187,10.215.173.2,53,10145,TikTok,com.zhiliaoapp.musically,DNS,Zamknij,reqhfg-launches.appsflyersdk.com,78,142,1,1,2025-08-24T16:41:23.575+02:00,2025-08-24T16:41:23.606+02:00
6,10.215.173.1,57520,54.192.87.209,443,10145,TikTok,com.zhiliaoapp.musically,HTTPS,Zamknij,reqhfg-launches.appsflyersdk.com,4980,5781,9,9,2025-08-24T16:41:23.614+02:00,2025-08-24T16:42:25.959+02:00
17,10.215.173.1,38530,216.58.215.74,443,10238,Usługi Google Play,com.google.android.gms,QUIC,Zamknij,www.googleapis.com,8155,110337,54,94,2025-08-24T16:41:23.965+02:00,2025-08-24T16:41:24.387+02:00
6,10.215.173.1,38200,216.58.215.74,443,10238,Usługi Google Play,com.google.android.gms,HTTPS,Zamknij,www.googleapis.com,2102,5661,7,6,2025-08-24T16:41:24.028+02:00,2025-08-24T16:42:25.959+02:00
17,10.52.216.201,53967,172.217.16.46,443,10233,Sklep Google Play,com.android.vending,QUIC,Zamknij,,46395,2456,41,13,2025-08-24T16:41:26.283+02:00,2025-08-24T16:41:26.705+02:00
17,10.215.173.1,57472,10.215.173.2,53,10145,TikTok,com.zhiliaoapp.musically,DNS,Zamknij,p16-useast2a.tiktokcdn.com,72,187,1,1,2025-08-24T16:41:34.982+02:00,2025-08-24T16:41:35.013+02:00
17,10.215.173.1,29082,10.215.173.2,53,10145,TikTok,com.zhiliaoapp.musically,DNS,Zamknij,p16-pu-sign-no.tiktokcdn-eu.com,77,262,1,1,2025-08-24T16:41:35.027+02:00,2025-08-24T16:41:35.047+02:00
6,10.215.173.1,55664,23.64.12.171,443,10145,TikTok,com.zhiliaoapp.musically,HTTPS,Zamknij,p16-useast2a.tiktokcdn.com,1585,8816,13,13,2025-08-24T16:41:35.039+02:00,2025-08-24T16:42:36.031+02:00
6,10.215.173.1,55672,23.64.12.171,443,10145,TikTok,com.zhiliaoapp.musically,HTTPS,Błąd,p16-pu-sign-no.tiktokcdn-eu.com,18100,556925,164,165,2025-08-24T16:41:35.064+02:00,2025-08-24T16:44:01.302+02:00
17,10.215.173.1,5215,10.215.173.2,53,10145,TikTok,com.zhiliaoapp.musically,DNS,Zamknij,v15m.tiktokcdn-eu.com,67,174,1,1,2025-08-24T16:41:35.458+02:00,2025-08-24T16:41:35.484+02:00
6,10.215.173.1,48004,18.66.112.33,443,10145,TikTok,com.zhiliaoapp.musically,HTTPS,Zamknij,v15m.tiktokcdn-eu.com,6933,934765,123,123,2025-08-24T16:41:35.499+02:00,2025-08-24T16:42:36.036+02:00
6,10.215.173.1,48012,18.66.112.33,443,10145,TikTok,com.zhiliaoapp.musically,HTTPS,Zamknij,v15m.tiktokcdn-eu.com,1001,4790,10,8,2025-08-24T16:41:35.512+02:00,2025-08-24T16:42:17.679+02:00
6,10.215.173.1,48018,18.66.112.33,443,10145,TikTok,com.zhiliaoapp.musically,HTTPS,Zamknij,v15m.tiktokcdn-eu.com,7252,831727,110,110,2025-08-24T16:41:35.534+02:00,2025-08-24T16:41:36.469+02:00
6,10.215.173.1,48030,18.66.112.33,443,10145,TikTok,com.zhiliaoapp.musically,HTTPS,Zamknij,v15m.tiktokcdn-eu.com,961,716,9,7,2025-08-24T16:41:35.651+02:00,2025-08-24T16:42:17.679+02:00
17,10.215.173.1,62220,10.215.173.2,53,10145,TikTok,com.zhiliaoapp.musically,DNS,Zamknij,v19.tiktokcdn-eu.com,66,126,1,1,2025-08-24T16:41:35.751+02:00,2025-08-24T16:41:35.799+02:00
6,10.215.173.1,52430,199.232.190.73,443,10145,TikTok,com.zhiliaoapp.musically,HTTPS,Zamknij,v19.tiktokcdn-eu.com,801,3756,5,5,2025-08-24T16:41:35.812+02:00,2025-08-24T16:42:36.040+02:00
6,10.215.173.1,52444,199.232.190.73,443,10145,TikTok,com.zhiliaoapp.musically,HTTPS,Zamknij,v19.tiktokcdn-eu.com,801,3756,5,5,2025-08-24T16:41:35.969+02:00,2025-08-24T16:42:36.041+02:00
6,10.215.173.1,56500,95.101.61.17,443,10145,TikTok,com.zhiliaoapp.musically,HTTPS,Zamknij,v16m.tiktokcdn-eu.com,977,3365,9,7,2025-08-24T16:41:36.282+02:00,2025-08-24T16:41:57.579+02:00
17,10.215.173.1,21205,10.215.173.2,53,10145,TikTok,com.zhiliaoapp.musically,DNS,Zamknij,whoami.akamai.net,63,79,1,1,2025-08-24T16:41:36.313+02:00,2025-08-24T16:41:36.468+02:00
6,10.215.173.1,56512,95.101.61.17,443,10145,TikTok,com.zhiliaoapp.musically,HTTPS,Błąd,v16m.tiktokcdn-eu.com,120960,40322853,2261,4357,2025-08-24T16:41:36.387+02:00,2025-08-24T16:44:01.302+02:00
17,10.215.173.1,9458,10.215.173.2,53,10145,TikTok,com.zhiliaoapp.musically,DNS,Zamknij,v16m.tiktokcdn-eu.com,67,291,1,1,2025-08-24T16:41:36.430+02:00,2025-08-24T16:41:36.494+02:00
6,10.215.173.1,39320,142.250.203.131,443,10233,Sklep Google Play,com.android.vending,HTTPS,Błąd,connectivitycheck.gstatic.com,2532,2420,15,15,2025-08-24T16:41:36.511+02:00,2025-08-24T16:44:01.302+02:00
6,10.215.173.1,56528,95.101.61.17,443,10145,TikTok,com.zhiliaoapp.musically,HTTPS,Zamknij,v16m.tiktokcdn-eu.com,977,3365,9,7,2025-08-24T16:41:36.565+02:00,2025-08-24T16:41:57.580+02:00
6,10.215.173.1,43478,156.146.33.173,443,10145,TikTok,com.zhiliaoapp.musically,HTTPS,Zamknij,v77.tiktokcdn-eu.com,977,3421,9,7,2025-08-24T16:41:36.721+02:00,2025-08-24T16:41:57.580+02:00
6,10.215.173.1,43494,156.146.33.173,443,10145,TikTok,com.zhiliaoapp.musically,HTTPS,Zamknij,v77.tiktokcdn-eu.com,977,3420,9,7,2025-08-24T16:41:36.950+02:00,2025-08-24T16:42:17.679+02:00
6,10.215.173.1,39406,185.60.217.54,5222,10210,WhatsApp,com.whatsapp,TCP,Zamknij,g.whatsapp.net,1104,1204,10,9,2025-08-24T16:41:37.048+02:00,2025-08-24T16:41:42.944+02:00
17,10.215.173.1,26851,10.215.173.2,53,10145,TikTok,com.zhiliaoapp.musically,DNS,Zamknij,sf16-music.tiktokcdn-eu.com,73,189,1,1,2025-08-24T16:41:37.256+02:00,2025-08-24T16:41:37.291+02:00
6,10.215.173.1,47294,213.158.203.224,443,10145,TikTok,com.zhiliaoapp.musically,HTTPS,Zamknij,sf16-music.tiktokcdn-eu.com,977,3348,9,7,2025-08-24T16:41:37.307+02:00,2025-08-24T16:41:57.582+02:00
6,10.215.173.1,47306,213.158.203.224,443,10145,TikTok,com.zhiliaoapp.musically,HTTPS,Zamknij,sf16-music.tiktokcdn-eu.com,2874,328828,49,49,2025-08-24T16:41:37.319+02:00,2025-08-24T16:41:37.673+02:00
6,10.215.173.1,47314,213.158.203.224,443,10145,TikTok,com.zhiliaoapp.musically,HTTPS,Zamknij,sf16-music.tiktokcdn-eu.com,977,3348,9,7,2025-08-24T16:41:37.429+02:00,2025-08-24T16:42:17.680+02:00
17,10.215.173.1,14842,10.215.173.2,53,10145,TikTok,com.zhiliaoapp.musically,DNS,Zamknij,p77-sg.tiktokcdn.com,66,184,1,1,2025-08-24T16:41:37.920+02:00,2025-08-24T16:41:37.947+02:00
17,10.52.216.201,48397,172.217.16.46,443,10233,Sklep Google Play,com.android.vending,QUIC,Zamknij,,1826,29750,15,27,2025-08-24T16:41:37.963+02:00,2025-08-24T16:41:38.187+02:00
6,10.215.173.1,42468,138.199.37.53,443,10145,TikTok,com.zhiliaoapp.musically,HTTPS,Zamknij,p77-sg.tiktokcdn.com,2214,32900,20,19,2025-08-24T16:41:37.990+02:00,2025-08-24T16:42:56.163+02:00
17,10.215.173.1,57122,216.239.36.223,443,10233,Sklep Google Play,com.android.vending,QUIC,Zamknij,play.googleapis.com,7022,8007,15,19,2025-08-24T16:41:38.752+02:00,2025-08-24T16:41:39.312+02:00
6,10.215.173.1,49188,216.239.36.223,443,10233,Sklep Google Play,com.android.vending,HTTPS,Zamknij,play.googleapis.com,2698,2724,8,7,2025-08-24T16:41:38.774+02:00,2025-08-24T16:42:41.044+02:00
17,10.215.173.1,21178,10.215.173.2,53,10233,Sklep Google Play,com.android.vending,DNS,Zamknij,rr2---sn-2auhvcpax-2v1e.gvt1.com,78,130,1,1,2025-08-24T16:41:38.968+02:00,2025-08-24T16:41:39.019+02:00
17,10.215.173.1,57559,213.158.221.141,443,10233,Sklep Google Play,com.android.vending,QUIC,Zamknij,rr2---sn-2auhvcpax-2v1e.gvt1.com,43193,6528177,619,5114,2025-08-24T16:41:39.050+02:00,2025-08-24T16:41:41.746+02:00
17,10.215.173.1,1121,10.215.173.2,53,10233,Sklep Google Play,com.android.vending,DNS,Zamknij,rr6---sn-2auhvcpax-2v1e.gvt1.com,78,130,1,1,2025-08-24T16:41:39.340+02:00,2025-08-24T16:41:39.372+02:00
17,10.215.173.1,41324,213.158.221.145,443,10233,Sklep Google Play,com.android.vending,QUIC,Zamknij,rr6---sn-2auhvcpax-2v1e.gvt1.com,7455,98405,50,85,2025-08-24T16:41:39.410+02:00,2025-08-24T16:41:39.911+02:00
6,10.215.173.1,53992,213.158.221.145,443,10233,Sklep Google Play,com.android.vending,HTTPS,Zamknij,rr6---sn-2auhvcpax-2v1e.gvt1.com,2178,4765,8,6,2025-08-24T16:41:39.440+02:00,2025-08-24T16:42:39.535+02:00
6,10.215.173.1,49202,216.239.36.223,443,10233,Sklep Google Play,com.android.vending,HTTPS,Zamknij,play.googleapis.com,5707,2196,10,10,2025-08-24T16:41:40.048+02:00,2025-08-24T16:41:40.323+02:00
17,10.215.173.1,5601,10.215.173.2,53,10248,Samsung Accessory Service,com.samsung.accessory,DNS,Zamknij,gear.sca.samsung.com,66,132,1,1,2025-08-24T16:41:41.084+02:00,2025-08-24T16:41:41.119+02:00
6,10.215.173.1,54590,54.76.143.8,443,10248,Samsung Accessory Service,com.samsung.accessory,HTTPS,Zamknij,gear.sca.samsung.com,1327,7228,10,10,2025-08-24T16:41:41.134+02:00,2025-08-24T16:41:41.565+02:00
6,10.215.173.1,35076,18.203.124.33,9090,10248,Samsung Accessory Service,com.samsung.accessory,TCP,Zamknij,,780,768,4,4,2025-08-24T16:41:41.514+02:00,2025-08-24T16:42:41.044+02:00
6,10.215.173.1,44924,142.250.147.188,5228,10238,Usługi Google Play,com.google.android.gms,TLS,Zamknij,mtalk.google.com,1406,7631,9,9,2025-08-24T16:41:41.547+02:00,2025-08-24T16:42:46.066+02:00
17,10.215.173.1,8281,10.215.173.2,53,10145,TikTok,com.zhiliaoapp.musically,DNS,Zamknij,sf16-va.tiktokcdn.com,67,179,1,1,2025-08-24T16:41:48.555+02:00,2025-08-24T16:41:48.640+02:00
6,10.215.173.1,35438,23.64.12.160,443,10145,TikTok,com.zhiliaoapp.musically,HTTPS,Błąd,sf16-va.tiktokcdn.com,12189,1197356,174,196,2025-08-24T16:41:48.650+02:00,2025-08-24T16:44:01.302+02:00
6,10.215.173.1,46336,185.60.217.13,443,10303,Messenger,com.facebook.orca,TLS,Zamknij,edge-mqtt.facebook.com,100,88,2,2,2025-08-24T16:41:51.183+02:00,2025-08-24T16:41:51.232+02:00
17,10.215.173.1,43830,10.215.173.2,53,10303,Messenger,com.facebook.orca,DNS,Zamknij,edge-mqtt.facebook.com,68,108,1,1,2025-08-24T16:41:51.198+02:00,2025-08-24T16:41:51.246+02:00
17,10.215.173.1,32152,10.215.173.2,53,10303,Messenger,com.facebook.orca,DNS,Zamknij,chat-e2ee.facebook.com,68,113,1,1,2025-08-24T16:41:51.207+02:00,2025-08-24T16:41:51.248+02:00
6,10.215.173.1,53522,185.60.217.29,5222,10303,Messenger,com.facebook.orca,TCP,Zamknij,chat-e2ee.facebook.com,2907,739,15,11,2025-08-24T16:41:51.270+02:00,2025-08-24T16:42:56.163+02:00
6,10.215.173.1,46342,185.60.217.13,443,10303,Messenger,com.facebook.orca,HTTPS,Zamknij,edge-mqtt.facebook.com,2094,804,9,9,2025-08-24T16:41:51.286+02:00,2025-08-24T16:42:51.134+02:00
17,10.215.173.1,38934,10.215.173.2,53,10145,TikTok,com.zhiliaoapp.musically,DNS,Zamknij,p77-sign-va.tiktokcdn.com,71,189,1,1,2025-08-24T16:42:11.731+02:00,2025-08-24T16:42:11.776+02:00
17,10.215.173.1,52774,10.215.173.2,53,10145,TikTok,com.zhiliaoapp.musically,DNS,Zamknij,p16-common-sign-useastred.tiktokcdn-eu.com,88,331,1,1,2025-08-24T16:42:11.749+02:00,2025-08-24T16:42:11.805+02:00
6,10.215.173.1,51920,138.199.37.40,443,10145,TikTok,com.zhiliaoapp.musically,HTTPS,Zamknij,p77-sign-va.tiktokcdn.com,1554,5819,9,7,2025-08-24T16:42:11.794+02:00,2025-08-24T16:43:16.323+02:00
6,10.215.173.1,41594,213.158.203.235,443,10145,TikTok,com.zhiliaoapp.musically,HTTPS,Błąd,p16-common-sign-useastred.tiktokcdn-eu.com,857,2934,6,5,2025-08-24T16:42:11.819+02:00,2025-08-24T16:42:11.944+02:00
6,10.215.173.1,41604,213.158.203.235,443,10145,TikTok,com.zhiliaoapp.musically,HTTPS,Zamknij,p16-common-sign-useastred.tiktokcdn-eu.com,2312,13288,15,11,2025-08-24T16:42:11.830+02:00,2025-08-24T16:43:16.324+02:00
6,10.215.173.1,41614,213.158.203.235,443,10145,TikTok,com.zhiliaoapp.musically,HTTPS,Zamknij,p16-common-sign-useastred.tiktokcdn-eu.com,777,2998,6,6,2025-08-24T16:42:11.845+02:00,2025-08-24T16:42:11.960+02:00
6,10.215.173.1,51118,185.60.217.54,5222,10210,WhatsApp,com.whatsapp,TCP,Zamknij,g.whatsapp.net,1617,1725,22,21,2025-08-24T16:42:16.551+02:00,2025-08-24T16:42:57.878+02:00
17,10.215.173.1,39657,142.250.203.138,443,10238,Usługi Google Play,com.google.android.gms,QUIC,Zamknij,youtubei.googleapis.com,6492,5828,13,16,2025-08-24T16:42:19.078+02:00,2025-08-24T16:42:19.372+02:00
17,10.52.216.201,48397,172.217.16.46,443,10233,Sklep Google Play,com.android.vending,QUIC,Zamknij,,1472,33913,16,30,2025-08-24T16:42:23.733+02:00,2025-08-24T16:42:24.012+02:00
17,10.215.173.1,51854,216.239.36.223,443,10233,Sklep Google Play,com.android.vending,QUIC,Zamknij,play.googleapis.com,5917,7029,15,19,2025-08-24T16:42:25.045+02:00,2025-08-24T16:42:25.575+02:00
17,10.215.173.1,51159,213.158.221.141,443,10233,Sklep Google Play,com.android.vending,QUIC,Zamknij,rr2---sn-2auhvcpax-2v1e.gvt1.com,8794,402735,79,319,2025-08-24T16:42:25.221+02:00,2025-08-24T16:42:25.466+02:00
17,10.215.173.1,22939,10.215.173.2,53,10233,Sklep Google Play,com.android.vending,DNS,Zamknij,rr1---sn-2auhvcpax-2v1e.gvt1.com,78,130,1,1,2025-08-24T16:42:25.598+02:00,2025-08-24T16:42:25.634+02:00
17,10.215.173.1,39827,213.158.221.140,443,10233,Sklep Google Play,com.android.vending,QUIC,Zamknij,rr1---sn-2auhvcpax-2v1e.gvt1.com,39014,5855321,551,4586,2025-08-24T16:42:25.650+02:00,2025-08-24T16:42:27.489+02:00
